08/11/24 22:40:12 Training initiated with the following parameters:
Model Parameters: (('in_channels', 1), ('hidden_channels', 32), ('out_channels', 64), ('conv_kernel_size', 5), ('pool_kernel_size', 2), ('pool_stride', 2), ('dropout', 0.5), ('leak', 0.4), ('input_size', 8192))

08/11/24 22:40:13 (0m 00s) | [1/6] Batch 0 (0.681s) | LR: 0.0001 | Loss: 1.4186 | Abs. Loss: 1.42
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 21 (0.017s) | LR: 0.0001 | Loss: 1.1180 | Abs. Loss: 28.48
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 22 (0.018s) | LR: 0.0001 | Loss: 1.2625 | Abs. Loss: 29.74
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 23 (0.019s) | LR: 0.0001 | Loss: 1.1535 | Abs. Loss: 30.89
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 24 (0.016s) | LR: 0.0001 | Loss: 1.2315 | Abs. Loss: 32.12
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 25 (0.018s) | LR: 0.0001 | Loss: 1.3081 | Abs. Loss: 33.43
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 26 (0.017s) | LR: 0.0001 | Loss: 1.2171 | Abs. Loss: 34.65
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 27 (0.019s) | LR: 0.0001 | Loss: 1.2849 | Abs. Loss: 35.93
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 28 (0.018s) | LR: 0.0001 | Loss: 1.2952 | Abs. Loss: 37.23
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 29 (0.017s) | LR: 0.0001 | Loss: 1.1789 | Abs. Loss: 38.41
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 30 (0.018s) | LR: 0.0001 | Loss: 1.2743 | Abs. Loss: 39.68
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 31 (0.018s) | LR: 0.0001 | Loss: 1.2940 | Abs. Loss: 40.98
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 32 (0.017s) | LR: 0.0001 | Loss: 1.3127 | Abs. Loss: 42.29
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 33 (0.017s) | LR: 0.0001 | Loss: 1.2901 | Abs. Loss: 43.58
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 34 (0.017s) | LR: 0.0001 | Loss: 1.2115 | Abs. Loss: 44.79
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 35 (0.016s) | LR: 0.0001 | Loss: 1.2939 | Abs. Loss: 46.08
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 36 (0.020s) | LR: 0.0001 | Loss: 1.2241 | Abs. Loss: 47.31
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 37 (0.016s) | LR: 0.0001 | Loss: 1.3863 | Abs. Loss: 48.70
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 38 (0.018s) | LR: 0.0001 | Loss: 1.1287 | Abs. Loss: 49.82
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 39 (0.018s) | LR: 0.0001 | Loss: 1.2381 | Abs. Loss: 51.06
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 40 (0.018s) | LR: 0.0001 | Loss: 1.3533 | Abs. Loss: 52.42
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 41 (0.018s) | LR: 0.0001 | Loss: 1.2480 | Abs. Loss: 53.66
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 42 (0.016s) | LR: 0.0001 | Loss: 1.1575 | Abs. Loss: 54.82
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 43 (0.018s) | LR: 0.0001 | Loss: 1.2216 | Abs. Loss: 56.04
08/11/24 22:40:14 (0m 01s) | [1/6] Batch 44 (0.017s) | LR: 0.0001 | Loss: 1.2099 | Abs. Loss: 57.25
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 45 (0.016s) | LR: 0.0001 | Loss: 1.3046 | Abs. Loss: 58.56
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 46 (0.018s) | LR: 0.0001 | Loss: 1.0736 | Abs. Loss: 59.63
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 47 (0.017s) | LR: 0.0001 | Loss: 1.1306 | Abs. Loss: 60.76
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 48 (0.018s) | LR: 0.0001 | Loss: 1.1197 | Abs. Loss: 61.88
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 49 (0.019s) | LR: 0.0001 | Loss: 1.1451 | Abs. Loss: 63.03
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 50 (0.018s) | LR: 0.0001 | Loss: 1.2640 | Abs. Loss: 64.29
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 51 (0.017s) | LR: 0.0001 | Loss: 1.2469 | Abs. Loss: 65.54
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 52 (0.018s) | LR: 0.0001 | Loss: 1.2507 | Abs. Loss: 66.79
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 53 (0.018s) | LR: 0.0001 | Loss: 1.1796 | Abs. Loss: 67.97
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 54 (0.017s) | LR: 0.0001 | Loss: 1.1506 | Abs. Loss: 69.12
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 55 (0.015s) | LR: 0.0001 | Loss: 1.1879 | Abs. Loss: 70.31
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 56 (0.016s) | LR: 0.0001 | Loss: 1.3965 | Abs. Loss: 71.70
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 57 (0.017s) | LR: 0.0001 | Loss: 1.1152 | Abs. Loss: 72.82
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 58 (0.018s) | LR: 0.0001 | Loss: 1.2429 | Abs. Loss: 74.06
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 59 (0.019s) | LR: 0.0001 | Loss: 1.2426 | Abs. Loss: 75.30
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 60 (0.016s) | LR: 0.0001 | Loss: 1.3064 | Abs. Loss: 76.61
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 61 (0.018s) | LR: 0.0001 | Loss: 1.1331 | Abs. Loss: 77.74
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 62 (0.018s) | LR: 0.0001 | Loss: 1.2232 | Abs. Loss: 78.97
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 63 (0.017s) | LR: 0.0001 | Loss: 1.1649 | Abs. Loss: 80.13
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 64 (0.016s) | LR: 0.0001 | Loss: 1.1245 | Abs. Loss: 81.26
08/11/24 22:40:14 (0m 02s) | [1/6] Batch 65 (0.016s) | LR: 0.0001 | Loss: 1.0688 | Abs. Loss: 82.32
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 66 (0.017s) | LR: 0.0001 | Loss: 1.3162 | Abs. Loss: 83.64
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 67 (0.017s) | LR: 0.0001 | Loss: 1.1785 | Abs. Loss: 84.82
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 68 (0.019s) | LR: 0.0001 | Loss: 1.2178 | Abs. Loss: 86.04
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 69 (0.016s) | LR: 0.0001 | Loss: 0.9977 | Abs. Loss: 87.03
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 70 (0.018s) | LR: 0.0001 | Loss: 1.1384 | Abs. Loss: 88.17
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 71 (0.016s) | LR: 0.0001 | Loss: 1.3575 | Abs. Loss: 89.53
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 72 (0.018s) | LR: 0.0001 | Loss: 1.2579 | Abs. Loss: 90.79
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 73 (0.017s) | LR: 0.0001 | Loss: 1.2521 | Abs. Loss: 92.04
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 74 (0.016s) | LR: 0.0001 | Loss: 1.1654 | Abs. Loss: 93.21
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 75 (0.018s) | LR: 0.0001 | Loss: 1.2348 | Abs. Loss: 94.44
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 76 (0.017s) | LR: 0.0001 | Loss: 1.2082 | Abs. Loss: 95.65
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 77 (0.018s) | LR: 0.0001 | Loss: 1.2125 | Abs. Loss: 96.86
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 78 (0.018s) | LR: 0.0001 | Loss: 1.1420 | Abs. Loss: 98.00
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 79 (0.017s) | LR: 0.0001 | Loss: 1.2608 | Abs. Loss: 99.26
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 80 (0.017s) | LR: 0.0001 | Loss: 1.1347 | Abs. Loss: 100.40
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 81 (0.018s) | LR: 0.0001 | Loss: 1.3206 | Abs. Loss: 101.72
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 82 (0.016s) | LR: 0.0001 | Loss: 1.0614 | Abs. Loss: 102.78
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 83 (0.016s) | LR: 0.0001 | Loss: 1.3788 | Abs. Loss: 104.16
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 84 (0.017s) | LR: 0.0001 | Loss: 1.3352 | Abs. Loss: 105.49
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 85 (0.018s) | LR: 0.0001 | Loss: 1.2383 | Abs. Loss: 106.73
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 86 (0.018s) | LR: 0.0001 | Loss: 1.1715 | Abs. Loss: 107.90
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 87 (0.016s) | LR: 0.0001 | Loss: 1.3388 | Abs. Loss: 109.24
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 88 (0.016s) | LR: 0.0001 | Loss: 1.1917 | Abs. Loss: 110.43
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 89 (0.017s) | LR: 0.0001 | Loss: 1.2564 | Abs. Loss: 111.69
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 90 (0.018s) | LR: 0.0001 | Loss: 1.2626 | Abs. Loss: 112.95
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 91 (0.016s) | LR: 0.0001 | Loss: 1.2392 | Abs. Loss: 114.19
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 92 (0.017s) | LR: 0.0001 | Loss: 1.3008 | Abs. Loss: 115.49
08/11/24 22:40:15 (0m 02s) | [1/6] Batch 93 (0.018s) | LR: 0.0001 | Loss: 1.1806 | Abs. Loss: 116.67
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 94 (0.017s) | LR: 0.0001 | Loss: 1.1066 | Abs. Loss: 117.78
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 95 (0.018s) | LR: 0.0001 | Loss: 1.2539 | Abs. Loss: 119.03
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 96 (0.019s) | LR: 0.0001 | Loss: 1.1450 | Abs. Loss: 120.18
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 97 (0.018s) | LR: 0.0001 | Loss: 1.2700 | Abs. Loss: 121.45
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 98 (0.017s) | LR: 0.0001 | Loss: 1.2021 | Abs. Loss: 122.65
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 99 (0.018s) | LR: 0.0001 | Loss: 1.1882 | Abs. Loss: 123.84
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 100 (0.019s) | LR: 0.0001 | Loss: 1.2737 | Abs. Loss: 125.11
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 101 (0.017s) | LR: 0.0001 | Loss: 1.2888 | Abs. Loss: 126.40
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 102 (0.017s) | LR: 0.0001 | Loss: 1.1738 | Abs. Loss: 127.58
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 103 (0.016s) | LR: 0.0001 | Loss: 1.3131 | Abs. Loss: 128.89
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 104 (0.018s) | LR: 0.0001 | Loss: 1.2470 | Abs. Loss: 130.14
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 105 (0.019s) | LR: 0.0001 | Loss: 1.2090 | Abs. Loss: 131.35
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 106 (0.016s) | LR: 0.0001 | Loss: 1.2296 | Abs. Loss: 132.58
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 107 (0.018s) | LR: 0.0001 | Loss: 1.1711 | Abs. Loss: 133.75
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 108 (0.018s) | LR: 0.0001 | Loss: 1.1963 | Abs. Loss: 134.94
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 109 (0.019s) | LR: 0.0001 | Loss: 1.2918 | Abs. Loss: 136.23
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 110 (0.016s) | LR: 0.0001 | Loss: 1.2350 | Abs. Loss: 137.47
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 111 (0.017s) | LR: 0.0001 | Loss: 1.3547 | Abs. Loss: 138.82
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 112 (0.017s) | LR: 0.0001 | Loss: 1.2369 | Abs. Loss: 140.06
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 113 (0.018s) | LR: 0.0001 | Loss: 1.3382 | Abs. Loss: 141.40
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 114 (0.016s) | LR: 0.0001 | Loss: 1.3090 | Abs. Loss: 142.71
08/11/24 22:40:15 (0m 03s) | [1/6] Batch 115 (0.018s) | LR: 0.0001 | Loss: 1.2760 | Abs. Loss: 143.98
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 116 (0.018s) | LR: 0.0001 | Loss: 1.2964 | Abs. Loss: 145.28
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 117 (0.018s) | LR: 0.0001 | Loss: 1.1881 | Abs. Loss: 146.47
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 118 (0.017s) | LR: 0.0001 | Loss: 1.2115 | Abs. Loss: 147.68
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 119 (0.016s) | LR: 0.0001 | Loss: 1.2815 | Abs. Loss: 148.96
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 120 (0.018s) | LR: 0.0001 | Loss: 1.3072 | Abs. Loss: 150.27
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 121 (0.017s) | LR: 0.0001 | Loss: 1.1896 | Abs. Loss: 151.46
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 122 (0.018s) | LR: 0.0001 | Loss: 1.2229 | Abs. Loss: 152.68
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 123 (0.016s) | LR: 0.0001 | Loss: 1.1401 | Abs. Loss: 153.82
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 124 (0.017s) | LR: 0.0001 | Loss: 1.1316 | Abs. Loss: 154.95
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 125 (0.016s) | LR: 0.0001 | Loss: 1.2146 | Abs. Loss: 156.17
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 126 (0.017s) | LR: 0.0001 | Loss: 1.3388 | Abs. Loss: 157.51
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 127 (0.018s) | LR: 0.0001 | Loss: 1.2735 | Abs. Loss: 158.78
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 128 (0.014s) | LR: 0.0001 | Loss: 1.3523 | Abs. Loss: 160.13
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 129 (0.018s) | LR: 0.0001 | Loss: 1.1883 | Abs. Loss: 161.32
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 130 (0.018s) | LR: 0.0001 | Loss: 1.2400 | Abs. Loss: 162.56
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 131 (0.018s) | LR: 0.0001 | Loss: 1.3559 | Abs. Loss: 163.92
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 132 (0.018s) | LR: 0.0001 | Loss: 1.1367 | Abs. Loss: 165.05
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 133 (0.018s) | LR: 0.0001 | Loss: 1.2430 | Abs. Loss: 166.30
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 134 (0.017s) | LR: 0.0001 | Loss: 1.3059 | Abs. Loss: 167.60
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 135 (0.017s) | LR: 0.0001 | Loss: 1.2050 | Abs. Loss: 168.81
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 136 (0.018s) | LR: 0.0001 | Loss: 1.2944 | Abs. Loss: 170.10
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 137 (0.018s) | LR: 0.0001 | Loss: 1.1366 | Abs. Loss: 171.24
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 138 (0.016s) | LR: 0.0001 | Loss: 1.4083 | Abs. Loss: 172.65
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 139 (0.020s) | LR: 0.0001 | Loss: 1.3561 | Abs. Loss: 174.00
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 140 (0.017s) | LR: 0.0001 | Loss: 1.1934 | Abs. Loss: 175.20
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 141 (0.017s) | LR: 0.0001 | Loss: 1.2276 | Abs. Loss: 176.42
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 142 (0.017s) | LR: 0.0001 | Loss: 1.3226 | Abs. Loss: 177.75
08/11/24 22:40:16 (0m 03s) | [1/6] Batch 143 (0.020s) | LR: 0.0001 | Loss: 1.1563 | Abs. Loss: 178.90
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 144 (0.017s) | LR: 0.0001 | Loss: 1.2421 | Abs. Loss: 180.14
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 145 (0.017s) | LR: 0.0001 | Loss: 1.2013 | Abs. Loss: 181.35
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 146 (0.018s) | LR: 0.0001 | Loss: 1.3514 | Abs. Loss: 182.70
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 147 (0.020s) | LR: 0.0001 | Loss: 1.2155 | Abs. Loss: 183.91
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 148 (0.016s) | LR: 0.0001 | Loss: 1.3059 | Abs. Loss: 185.22
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 149 (0.017s) | LR: 0.0001 | Loss: 1.1576 | Abs. Loss: 186.38
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 150 (0.018s) | LR: 0.0001 | Loss: 1.2309 | Abs. Loss: 187.61
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 151 (0.019s) | LR: 0.0001 | Loss: 1.1822 | Abs. Loss: 188.79
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 152 (0.017s) | LR: 0.0001 | Loss: 0.9725 | Abs. Loss: 189.76
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 153 (0.018s) | LR: 0.0001 | Loss: 1.3989 | Abs. Loss: 191.16
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 154 (0.017s) | LR: 0.0001 | Loss: 1.2367 | Abs. Loss: 192.40
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 155 (0.018s) | LR: 0.0001 | Loss: 1.0642 | Abs. Loss: 193.46
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 156 (0.016s) | LR: 0.0001 | Loss: 1.2401 | Abs. Loss: 194.70
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 157 (0.016s) | LR: 0.0001 | Loss: 1.2063 | Abs. Loss: 195.91
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 158 (0.017s) | LR: 0.0001 | Loss: 1.2404 | Abs. Loss: 197.15
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 159 (0.018s) | LR: 0.0001 | Loss: 1.1285 | Abs. Loss: 198.28
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 160 (0.018s) | LR: 0.0001 | Loss: 1.2150 | Abs. Loss: 199.49
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 161 (0.016s) | LR: 0.0001 | Loss: 1.1452 | Abs. Loss: 200.64
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 162 (0.016s) | LR: 0.0001 | Loss: 1.1541 | Abs. Loss: 201.79
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 163 (0.017s) | LR: 0.0001 | Loss: 1.2243 | Abs. Loss: 203.02
08/11/24 22:40:16 (0m 04s) | [1/6] Batch 164 (0.018s) | LR: 0.0001 | Loss: 1.1854 | Abs. Loss: 204.20
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 165 (0.018s) | LR: 0.0001 | Loss: 1.1388 | Abs. Loss: 205.34
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 166 (0.018s) | LR: 0.0001 | Loss: 1.2574 | Abs. Loss: 206.60
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 167 (0.016s) | LR: 0.0001 | Loss: 1.2253 | Abs. Loss: 207.82
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 168 (0.016s) | LR: 0.0001 | Loss: 1.2759 | Abs. Loss: 209.10
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 169 (0.017s) | LR: 0.0001 | Loss: 1.1595 | Abs. Loss: 210.26
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 170 (0.018s) | LR: 0.0001 | Loss: 1.1963 | Abs. Loss: 211.45
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 171 (0.016s) | LR: 0.0001 | Loss: 1.2222 | Abs. Loss: 212.68
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 172 (0.017s) | LR: 0.0001 | Loss: 1.0099 | Abs. Loss: 213.69
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 173 (0.018s) | LR: 0.0001 | Loss: 1.2502 | Abs. Loss: 214.94
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 174 (0.017s) | LR: 0.0001 | Loss: 1.1243 | Abs. Loss: 216.06
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 175 (0.018s) | LR: 0.0001 | Loss: 1.1648 | Abs. Loss: 217.23
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 176 (0.017s) | LR: 0.0001 | Loss: 1.1017 | Abs. Loss: 218.33
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 177 (0.017s) | LR: 0.0001 | Loss: 1.2424 | Abs. Loss: 219.57
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 178 (0.017s) | LR: 0.0001 | Loss: 1.1682 | Abs. Loss: 220.74
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 179 (0.017s) | LR: 0.0001 | Loss: 1.1509 | Abs. Loss: 221.89
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 180 (0.020s) | LR: 0.0001 | Loss: 1.0806 | Abs. Loss: 222.97
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 181 (0.016s) | LR: 0.0001 | Loss: 1.1380 | Abs. Loss: 224.11
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 182 (0.017s) | LR: 0.0001 | Loss: 0.9774 | Abs. Loss: 225.08
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 183 (0.018s) | LR: 0.0001 | Loss: 1.2720 | Abs. Loss: 226.36
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 184 (0.019s) | LR: 0.0001 | Loss: 1.1434 | Abs. Loss: 227.50
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 185 (0.017s) | LR: 0.0001 | Loss: 1.2945 | Abs. Loss: 228.79
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 186 (0.017s) | LR: 0.0001 | Loss: 1.1895 | Abs. Loss: 229.98
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 187 (0.018s) | LR: 0.0001 | Loss: 1.2278 | Abs. Loss: 231.21
08/11/24 22:40:17 (0m 04s) | [1/6] Batch 188 (0.018s) | LR: 0.0001 | Loss: 1.0930 | Abs. Loss: 232.30
